Longitud,Cantidad,Porcentaje
-58.49394909453079,2,0.2890173410404624
-58.4520441810861,2,0.2890173410404624
-58.5123330398802,2,0.2890173410404624
-58.464882046910894,2,0.2890173410404624
-58.4186439571222,2,0.2890173410404624
-58.45284399258061,2,0.2890173410404624
-58.457666811212995,2,0.2890173410404624
-58.46069582350739,2,0.2890173410404624
-58.5257820658008,1,0.1445086705202312
-58.523752458914785,1,0.1445086705202312
-58.52387779936971,1,0.1445086705202312
-58.525441985953705,1,0.1445086705202312
-58.519869419742406,1,0.1445086705202312
-58.5269174158537,1,0.1445086705202312
-58.5277051168771,1,0.1445086705202312
-58.5229955599207,1,0.1445086705202312
-58.5234917171509,1,0.1445086705202312
-58.521384186778896,1,0.1445086705202312
-58.522465730897395,1,0.1445086705202312
-58.52218500276801,1,0.1445086705202312
-58.5215054811526,1,0.1445086705202312
-58.5191890092528,1,0.1445086705202312
-58.5212255843657,1,0.1445086705202312
-58.5210751000331,1,0.1445086705202312
-58.521005608341895,1,0.1445086705202312
-58.520132079129,1,0.1445086705202312
-58.5200331661858,1,0.1445086705202312
-58.5192678030235,1,0.1445086705202312
-58.5150915365096,1,0.1445086705202312
-58.5190522817796,1,0.1445086705202312
-58.5144478385833,1,0.1445086705202312
-58.5186258641418,1,0.1445086705202312
-58.518044421827604,1,0.1445086705202312
-58.5180359921128,1,0.1445086705202312
-58.517900910066004,1,0.1445086705202312
-58.517698278389396,1,0.1445086705202312
-58.5176265283626,1,0.1445086705202312
-58.5171274335808,1,0.1445086705202312
-58.516871416666696,1,0.1445086705202312
-58.516100505832995,1,0.1445086705202312
-58.505264831190786,1,0.1445086705202312
-58.515972769699495,1,0.1445086705202312
-58.5159272767004,1,0.1445086705202312
-58.5157783474642,1,0.1445086705202312
-58.5155253350935,1,0.1445086705202312
-58.51527465273001,1,0.1445086705202312
-58.513801539768714,1,0.1445086705202312
-58.5148464276404,1,0.1445086705202312
-58.51406004113539,1,0.1445086705202312
-58.508814809232206,1,0.1445086705202312
-58.5137332911996,1,0.1445086705202312
-58.5133059177706,1,0.1445086705202312
-58.51321616511479,1,0.1445086705202312
-58.5128387270432,1,0.1445086705202312
-58.51240856051471,1,0.1445086705202312
-58.5122150415894,1,0.1445086705202312
-58.5121328689108,1,0.1445086705202312
-58.511977455581395,1,0.1445086705202312
-58.5119526228061,1,0.1445086705202312
-58.511857878018105,1,0.1445086705202312
-58.5117149663187,1,0.1445086705202312
-58.51125241948979,1,0.1445086705202312
-58.511221550104,1,0.1445086705202312
-58.51052655553921,1,0.1445086705202312
-58.5105079491724,1,0.1445086705202312
-58.510478913381704,1,0.1445086705202312
-58.51028061481811,1,0.1445086705202312
-58.5102118729212,1,0.1445086705202312
-58.5100811896815,1,0.1445086705202312
-58.5096511155086,1,0.1445086705202312
-58.5094832295195,1,0.1445086705202312
-58.50914157156261,1,0.1445086705202312
-58.5090346252112,1,0.1445086705202312
-58.508838073577394,1,0.1445086705202312
-58.5051863099685,1,0.1445086705202312
-58.5087216337408,1,0.1445086705202312
-58.5083902137444,1,0.1445086705202312
-58.5082837353602,1,0.1445086705202312
-58.5080330452555,1,0.1445086705202312
-58.5079903751978,1,0.1445086705202312
-58.507877948650204,1,0.1445086705202312
-58.507871317098896,1,0.1445086705202312
-58.507181449000996,1,0.1445086705202312
-58.5071228136798,1,0.1445086705202312
-58.5067737633372,1,0.1445086705202312
-58.5067361249234,1,0.1445086705202312
-58.5065784173824,1,0.1445086705202312
-58.5061897380443,1,0.1445086705202312
-58.505863811932706,1,0.1445086705202312
-58.50548340611179,1,0.1445086705202312
-58.516480960618715,1,0.1445086705202312
-58.494851737722904,1,0.1445086705202312
-58.50514990319429,1,0.1445086705202312
-58.501085791487,1,0.1445086705202312
-58.504269267755795,1,0.1445086705202312
-58.5042488609132,1,0.1445086705202312
-58.50423115637779,1,0.1445086705202312
-58.504105570019,1,0.1445086705202312
-58.5037881708473,1,0.1445086705202312
-58.5036106304344,1,0.1445086705202312
-58.5035541130013,1,0.1445086705202312
-58.50311133755029,1,0.1445086705202312
-58.5025415724306,1,0.1445086705202312
-58.502301471840894,1,0.1445086705202312
-58.5022416488585,1,0.1445086705202312
-58.50206653105829,1,0.1445086705202312
-58.5014313820961,1,0.1445086705202312
-58.50126053360311,1,0.1445086705202312
-58.5012603990164,1,0.1445086705202312
-58.501193597196504,1,0.1445086705202312
-58.4975184119038,1,0.1445086705202312
-58.5043290714538,1,0.1445086705202312
-58.5007749243034,1,0.1445086705202312
-58.5286518303127,1,0.1445086705202312
-58.5006465870366,1,0.1445086705202312
-58.5001317543781,1,0.1445086705202312
-58.5000899293189,1,0.1445086705202312
-58.50004879040901,1,0.1445086705202312
-58.5000067845251,1,0.1445086705202312
-58.4997695260664,1,0.1445086705202312
-58.4996184987813,1,0.1445086705202312
-58.4986097244062,1,0.1445086705202312
-58.497419526107706,1,0.1445086705202312
-58.4982017539734,1,0.1445086705202312
-58.498099869718295,1,0.1445086705202312
-58.498051631858104,1,0.1445086705202312
-58.4979461814177,1,0.1445086705202312
-58.49783513875361,1,0.1445086705202312
-58.4977196352929,1,0.1445086705202312
-58.49761560768479,1,0.1445086705202312
-58.4975334071825,1,0.1445086705202312
-58.500490739430106,1,0.1445086705202312
-58.4973345672916,1,0.1445086705202312
-58.4908342886371,1,0.1445086705202312
-58.50438681713321,1,0.1445086705202312
-58.4938992187871,1,0.1445086705202312
-58.4968860492544,1,0.1445086705202312
-58.49650255076,1,0.1445086705202312
-58.4964071723736,1,0.1445086705202312
-58.496256301518,1,0.1445086705202312
-58.4961800598985,1,0.1445086705202312
-58.4961122516642,1,0.1445086705202312
-58.4961110714922,1,0.1445086705202312
-58.495905799492704,1,0.1445086705202312
-58.4958839930274,1,0.1445086705202312
-58.495543829915505,1,0.1445086705202312
-58.4955418900399,1,0.1445086705202312
-58.495378757132215,1,0.1445086705202312
-58.4953495785954,1,0.1445086705202312
-58.495102385495386,1,0.1445086705202312
-58.4949233571739,1,0.1445086705202312
-58.4888558701912,1,0.1445086705202312
-58.4945169881707,1,0.1445086705202312
-58.493908038175896,1,0.1445086705202312
-58.4938691289536,1,0.1445086705202312
-58.4931126201525,1,0.1445086705202312
-58.49330189061279,1,0.1445086705202312
-58.4925508041376,1,0.1445086705202312
-58.4921767142649,1,0.1445086705202312
-58.4921105891019,1,0.1445086705202312
-58.4915855994578,1,0.1445086705202312
-58.4915138317981,1,0.1445086705202312
-58.4913535006084,1,0.1445086705202312
-58.491247656083296,1,0.1445086705202312
-58.4906246223078,1,0.1445086705202312
-58.4972303325315,1,0.1445086705202312
-58.4903928206265,1,0.1445086705202312
-58.490264895835885,1,0.1445086705202312
-58.49006494909229,1,0.1445086705202312
-58.489426903269504,1,0.1445086705202312
-58.4893430188131,1,0.1445086705202312
-58.48911378083489,1,0.1445086705202312
-58.48898781720021,1,0.1445086705202312
-58.488942636419104,1,0.1445086705202312
-58.4888682209653,1,0.1445086705202312
-58.4713026778586,1,0.1445086705202312
-58.488757190349205,1,0.1445086705202312
-58.48690474246101,1,0.1445086705202312
-58.484938190562296,1,0.1445086705202312
-58.487972789847795,1,0.1445086705202312
-58.48788818716579,1,0.1445086705202312
-58.4878817492786,1,0.1445086705202312
-58.4877110290129,1,0.1445086705202312
-58.4875618281054,1,0.1445086705202312
-58.4875343273237,1,0.1445086705202312
-58.4869707108689,1,0.1445086705202312
-58.4865622772528,1,0.1445086705202312
-58.48862545698461,1,0.1445086705202312
-58.4862713234317,1,0.1445086705202312
-58.48616735020929,1,0.1445086705202312
-58.4860743067768,1,0.1445086705202312
-58.4860277592556,1,0.1445086705202312
-58.4860096661489,1,0.1445086705202312
-58.48575611346,1,0.1445086705202312
-58.4854480637592,1,0.1445086705202312
-58.485181916942,1,0.1445086705202312
-58.4844695903024,1,0.1445086705202312
-58.484324727821395,1,0.1445086705202312
-58.484276259329704,1,0.1445086705202312
-58.480981132348006,1,0.1445086705202312
-58.4841201354545,1,0.1445086705202312
-58.4839302908891,1,0.1445086705202312
-58.4838315546465,1,0.1445086705202312
-58.483562882014205,1,0.1445086705202312
-58.4834353081419,1,0.1445086705202312
-58.4833680354286,1,0.1445086705202312
-58.4830364838251,1,0.1445086705202312
-58.482955647725106,1,0.1445086705202312
-58.4827670900091,1,0.1445086705202312
-58.4747392177944,1,0.1445086705202312
-58.4822802973073,1,0.1445086705202312
-58.482184106945,1,0.1445086705202312
-58.4816639759931,1,0.1445086705202312
-58.4816129442006,1,0.1445086705202312
-58.48154796407471,1,0.1445086705202312
-58.4811422996066,1,0.1445086705202312
-58.481084880220614,1,0.1445086705202312
-58.480910539591,1,0.1445086705202312
-58.4808778769291,1,0.1445086705202312
-58.480863672244,1,0.1445086705202312
-58.4807584094442,1,0.1445086705202312
-58.480743299676504,1,0.1445086705202312
-58.4805571622534,1,0.1445086705202312
-58.480185852717,1,0.1445086705202312
-58.4800051640841,1,0.1445086705202312
-58.479993636891095,1,0.1445086705202312
-58.4798995711763,1,0.1445086705202312
-58.479217112537405,1,0.1445086705202312
-58.47916371458661,1,0.1445086705202312
-58.47895346420511,1,0.1445086705202312
-58.478815178554896,1,0.1445086705202312
-58.4787887093812,1,0.1445086705202312
-58.4787088930426,1,0.1445086705202312
-58.4785570209471,1,0.1445086705202312
-58.4782933354914,1,0.1445086705202312
-58.4781572215446,1,0.1445086705202312
-58.4781214622392,1,0.1445086705202312
-58.4779962024502,1,0.1445086705202312
-58.477910336322495,1,0.1445086705202312
-58.47789538870301,1,0.1445086705202312
-58.4778319269532,1,0.1445086705202312
-58.4775588981212,1,0.1445086705202312
-58.477546189331896,1,0.1445086705202312
-58.4775113525126,1,0.1445086705202312
-58.4768574954214,1,0.1445086705202312
-58.476620512426,1,0.1445086705202312
-58.4766028153789,1,0.1445086705202312
-58.4764030176307,1,0.1445086705202312
-58.4762885689743,1,0.1445086705202312
-58.4762082891305,1,0.1445086705202312
-58.4761404090323,1,0.1445086705202312
-58.4760774073065,1,0.1445086705202312
-58.47572596467939,1,0.1445086705202312
-58.4756599525802,1,0.1445086705202312
-58.4751146358355,1,0.1445086705202312
-58.47506688775471,1,0.1445086705202312
-58.474990509779,1,0.1445086705202312
-58.4748514727871,1,0.1445086705202312
-58.474766547262895,1,0.1445086705202312
-58.4828604058039,1,0.1445086705202312
-58.474723588694,1,0.1445086705202312
-58.4702635969204,1,0.1445086705202312
-58.473376803412,1,0.1445086705202312
-58.471720419523294,1,0.1445086705202312
-58.4745764967268,1,0.1445086705202312
-58.47429069654321,1,0.1445086705202312
-58.4741510364583,1,0.1445086705202312
-58.47414953477701,1,0.1445086705202312
-58.4741157628246,1,0.1445086705202312
-58.474081357431096,1,0.1445086705202312
-58.4740315589532,1,0.1445086705202312
-58.4731364091274,1,0.1445086705202312
-58.4746128628732,1,0.1445086705202312
-58.4729455145529,1,0.1445086705202312
-58.4729086464828,1,0.1445086705202312
-58.47286550355,1,0.1445086705202312
-58.4727156378594,1,0.1445086705202312
-58.4724381093771,1,0.1445086705202312
-58.472408777144786,1,0.1445086705202312
-58.472220142821705,1,0.1445086705202312
-58.471868260665104,1,0.1445086705202312
-58.4716266457694,1,0.1445086705202312
-58.4716224065668,1,0.1445086705202312
-58.471518603323204,1,0.1445086705202312
-58.4693097162186,1,0.1445086705202312
-58.4714409992256,1,0.1445086705202312
-58.50044811734839,1,0.1445086705202312
-58.47105569670161,1,0.1445086705202312
-58.470972053731394,1,0.1445086705202312
-58.4707109021095,1,0.1445086705202312
-58.470663199673204,1,0.1445086705202312
-58.4704017237995,1,0.1445086705202312
-58.4702720262955,1,0.1445086705202312
-58.4701533578771,1,0.1445086705202312
-58.4746919539986,1,0.1445086705202312
-58.4701001011925,1,0.1445086705202312
-58.4700093632101,1,0.1445086705202312
-58.469926084488,1,0.1445086705202312
-58.46987884057611,1,0.1445086705202312
-58.469778697257006,1,0.1445086705202312
-58.4697783000582,1,0.1445086705202312
-58.4697480601765,1,0.1445086705202312
-58.4693057579838,1,0.1445086705202312
-58.4690502285308,1,0.1445086705202312
-58.4690049022788,1,0.1445086705202312
-58.4689453123368,1,0.1445086705202312
-58.4688556692831,1,0.1445086705202312
-58.468822459134294,1,0.1445086705202312
-58.468670622100106,1,0.1445086705202312
-58.4685440139171,1,0.1445086705202312
-58.4685050439425,1,0.1445086705202312
-58.468254953026886,1,0.1445086705202312
-58.468079188755,1,0.1445086705202312
-58.46799018137821,1,0.1445086705202312
-58.4677165952024,1,0.1445086705202312
-58.4672897072021,1,0.1445086705202312
-58.4665666587776,1,0.1445086705202312
-58.466439192044895,1,0.1445086705202312
-58.46570748480121,1,0.1445086705202312
-58.46568488686261,1,0.1445086705202312
-58.465608171169215,1,0.1445086705202312
-58.4652915745757,1,0.1445086705202312
-58.4650624316117,1,0.1445086705202312
-58.4644843587813,1,0.1445086705202312
-58.4644793546021,1,0.1445086705202312
-58.4643826392293,1,0.1445086705202312
-58.464199445437096,1,0.1445086705202312
-58.463893781762714,1,0.1445086705202312
-58.4634801887882,1,0.1445086705202312
-58.4631668491933,1,0.1445086705202312
-58.4628884333776,1,0.1445086705202312
-58.462732495900894,1,0.1445086705202312
-58.462725738534786,1,0.1445086705202312
-58.462440861258706,1,0.1445086705202312
-58.4623818989962,1,0.1445086705202312
-58.461982814352105,1,0.1445086705202312
-58.4619749698762,1,0.1445086705202312
-58.4617368839538,1,0.1445086705202312
-58.461474209503,1,0.1445086705202312
-58.4613747586903,1,0.1445086705202312
-58.4613225451989,1,0.1445086705202312
-58.4612641482409,1,0.1445086705202312
-58.461257017911386,1,0.1445086705202312
-58.4611258631752,1,0.1445086705202312
-58.50013738112471,1,0.1445086705202312
-58.460687045742795,1,0.1445086705202312
-58.4987011389832,1,0.1445086705202312
-58.4590031421424,1,0.1445086705202312
-58.4604004744666,1,0.1445086705202312
-58.460389774191704,1,0.1445086705202312
-58.4602269889072,1,0.1445086705202312
-58.4600802739293,1,0.1445086705202312
-58.4597029427961,1,0.1445086705202312
-58.4595264704725,1,0.1445086705202312
-58.459136029138406,1,0.1445086705202312
-58.459014708247786,1,0.1445086705202312
-58.4589860099298,1,0.1445086705202312
-58.456685759268396,1,0.1445086705202312
-58.4589827687335,1,0.1445086705202312
-58.4589351578432,1,0.1445086705202312
-58.4585114770475,1,0.1445086705202312
-58.4583750102643,1,0.1445086705202312
-58.4572082201263,1,0.1445086705202312
-58.4570702141748,1,0.1445086705202312
-58.4524089717194,1,0.1445086705202312
-58.4522291210462,1,0.1445086705202312
-58.4604692350338,1,0.1445086705202312
-58.4569410164763,1,0.1445086705202312
-58.4523681614066,1,0.1445086705202312
-58.456888007101895,1,0.1445086705202312
-58.4559306659916,1,0.1445086705202312
-58.4558700067774,1,0.1445086705202312
-58.4557317023252,1,0.1445086705202312
-58.455728051995706,1,0.1445086705202312
-58.4557172213714,1,0.1445086705202312
-58.45558457323529,1,0.1445086705202312
-58.455573365668,1,0.1445086705202312
-58.455510831782505,1,0.1445086705202312
-58.455370521890494,1,0.1445086705202312
-58.455201157303705,1,0.1445086705202312
-58.4540499120922,1,0.1445086705202312
-58.4537886619579,1,0.1445086705202312
-58.4537028743252,1,0.1445086705202312
-58.45355015180471,1,0.1445086705202312
-58.4534918255175,1,0.1445086705202312
-58.45340460088021,1,0.1445086705202312
-58.4559557008415,1,0.1445086705202312
-58.4456610789888,1,0.1445086705202312
-58.448310841688794,1,0.1445086705202312
-58.447946156420706,1,0.1445086705202312
-58.451912094064205,1,0.1445086705202312
-58.4513474352839,1,0.1445086705202312
-58.4513413600418,1,0.1445086705202312
-58.451297473413,1,0.1445086705202312
-58.4511656779184,1,0.1445086705202312
-58.4509038234586,1,0.1445086705202312
-58.450742238254996,1,0.1445086705202312
-58.4506340269371,1,0.1445086705202312
-58.4504414649502,1,0.1445086705202312
-58.450377728121005,1,0.1445086705202312
-58.4501041110439,1,0.1445086705202312
-58.4500698014587,1,0.1445086705202312
-58.4499681128401,1,0.1445086705202312
-58.449441587117214,1,0.1445086705202312
-58.44925494340861,1,0.1445086705202312
-58.44902633090101,1,0.1445086705202312
-58.4291410813632,1,0.1445086705202312
-58.4277161493497,1,0.1445086705202312
-58.451379501388594,1,0.1445086705202312
-58.44858631903279,1,0.1445086705202312
-58.447705231002,1,0.1445086705202312
-58.4519917093972,1,0.1445086705202312
-58.447668851460506,1,0.1445086705202312
-58.447597816927995,1,0.1445086705202312
-58.447411554136494,1,0.1445086705202312
-58.4474039081633,1,0.1445086705202312
-58.4473679612263,1,0.1445086705202312
-58.44734281503101,1,0.1445086705202312
-58.4470396136209,1,0.1445086705202312
-58.4470240338054,1,0.1445086705202312
-58.4469365134477,1,0.1445086705202312
-58.4469237156781,1,0.1445086705202312
-58.44670085069329,1,0.1445086705202312
-58.446407831586896,1,0.1445086705202312
-58.4461776355226,1,0.1445086705202312
-58.4459024697731,1,0.1445086705202312
-58.4285386374425,1,0.1445086705202312
-58.4480637189324,1,0.1445086705202312
-58.4484879531957,1,0.1445086705202312
-58.45593291047271,1,0.1445086705202312
-58.4454147989759,1,0.1445086705202312
-58.4607584943119,1,0.1445086705202312
-58.44383583705901,1,0.1445086705202312
-58.4450469880686,1,0.1445086705202312
-58.44503222983521,1,0.1445086705202312
-58.4449143904183,1,0.1445086705202312
-58.4446660271453,1,0.1445086705202312
-58.444413144531495,1,0.1445086705202312
-58.44429407171929,1,0.1445086705202312
-58.444089789535504,1,0.1445086705202312
-58.44401724703171,1,0.1445086705202312
-58.4428969427479,1,0.1445086705202312
-58.4458936946453,1,0.1445086705202312
-58.443692093532704,1,0.1445086705202312
-58.4435857439374,1,0.1445086705202312
-58.443493595060794,1,0.1445086705202312
-58.443398651143596,1,0.1445086705202312
-58.4433713871854,1,0.1445086705202312
-58.44332713055299,1,0.1445086705202312
-58.4430381605464,1,0.1445086705202312
-58.44298365198001,1,0.1445086705202312
-58.4439689234921,1,0.1445086705202312
-58.44194427629871,1,0.1445086705202312
-58.4420963365955,1,0.1445086705202312
-58.4407758488818,1,0.1445086705202312
-58.440828173253,1,0.1445086705202312
-58.4418769652188,1,0.1445086705202312
-58.441772131940695,1,0.1445086705202312
-58.441735011975496,1,0.1445086705202312
-58.4413398472812,1,0.1445086705202312
-58.441299019055,1,0.1445086705202312
-58.4412552588486,1,0.1445086705202312
-58.53008163,1,0.1445086705202312
-58.4407853283558,1,0.1445086705202312
-58.441899781036504,1,0.1445086705202312
-58.4407154743246,1,0.1445086705202312
-58.4406845925731,1,0.1445086705202312
-58.44015091760721,1,0.1445086705202312
-58.4401423652034,1,0.1445086705202312
-58.440063397441904,1,0.1445086705202312
-58.4398850137549,1,0.1445086705202312
-58.4397923451892,1,0.1445086705202312
-58.4396311236123,1,0.1445086705202312
-58.4394343015213,1,0.1445086705202312
-58.439560139115706,1,0.1445086705202312
-58.43502020468161,1,0.1445086705202312
-58.4453499964392,1,0.1445086705202312
-58.439111306142905,1,0.1445086705202312
-58.4390556910052,1,0.1445086705202312
-58.4387110965661,1,0.1445086705202312
-58.438419806494295,1,0.1445086705202312
-58.43838246319429,1,0.1445086705202312
-58.4382633473299,1,0.1445086705202312
-58.437891117926206,1,0.1445086705202312
-58.4357346860274,1,0.1445086705202312
-58.4375394955946,1,0.1445086705202312
-58.4372688503632,1,0.1445086705202312
-58.4372342314987,1,0.1445086705202312
-58.4367971647465,1,0.1445086705202312
-58.436346701249796,1,0.1445086705202312
-58.4360235026134,1,0.1445086705202312
-58.4360073618202,1,0.1445086705202312
-58.4451500589871,1,0.1445086705202312
-58.4381451701999,1,0.1445086705202312
-58.4347156067702,1,0.1445086705202312
-58.439542042911214,1,0.1445086705202312
-58.4346287082909,1,0.1445086705202312
-58.43363297932779,1,0.1445086705202312
-58.43361787879361,1,0.1445086705202312
-58.4325684111664,1,0.1445086705202312
-58.4325522063854,1,0.1445086705202312
-58.432053424940214,1,0.1445086705202312
-58.43204334995621,1,0.1445086705202312
-58.4315691255025,1,0.1445086705202312
-58.4314631582326,1,0.1445086705202312
-58.4314547036228,1,0.1445086705202312
-58.43135549525471,1,0.1445086705202312
-58.4310852448517,1,0.1445086705202312
-58.431082106526496,1,0.1445086705202312
-58.4310545835164,1,0.1445086705202312
-58.4300310253232,1,0.1445086705202312
-58.4298875098343,1,0.1445086705202312
-58.4294463592457,1,0.1445086705202312
-58.429171572932,1,0.1445086705202312
-58.4279307860475,1,0.1445086705202312
-58.3823453770767,1,0.1445086705202312
-58.3893418125265,1,0.1445086705202312
-58.42567663660071,1,0.1445086705202312
-58.42760539443921,1,0.1445086705202312
-58.4274987897112,1,0.1445086705202312
-58.4273820236182,1,0.1445086705202312
-58.4273169351444,1,0.1445086705202312
-58.42718759734839,1,0.1445086705202312
-58.4268918470764,1,0.1445086705202312
-58.4267553048277,1,0.1445086705202312
-58.4263376473092,1,0.1445086705202312
-58.4256478948984,1,0.1445086705202312
-58.3886510532535,1,0.1445086705202312
-58.4255795629926,1,0.1445086705202312
-58.425079809073104,1,0.1445086705202312
-58.4249711127365,1,0.1445086705202312
-58.424638828732995,1,0.1445086705202312
-58.424467978857,1,0.1445086705202312
-58.4244456480227,1,0.1445086705202312
-58.4243265828817,1,0.1445086705202312
-58.416728612233,1,0.1445086705202312
-58.4239504802907,1,0.1445086705202312
-58.4231683762875,1,0.1445086705202312
-58.423135835441705,1,0.1445086705202312
-58.4230745439899,1,0.1445086705202312
-58.4222148866879,1,0.1445086705202312
-58.4220252016866,1,0.1445086705202312
-58.4215729160779,1,0.1445086705202312
-58.4212195153086,1,0.1445086705202312
-58.420901752857,1,0.1445086705202312
-58.420651228862106,1,0.1445086705202312
-58.420418516400794,1,0.1445086705202312
-58.4202253552458,1,0.1445086705202312
-58.401820819051295,1,0.1445086705202312
-58.4201850921523,1,0.1445086705202312
-58.420155595417995,1,0.1445086705202312
-58.4199926357512,1,0.1445086705202312
-58.4198226222309,1,0.1445086705202312
-58.419644099881495,1,0.1445086705202312
-58.418631315936395,1,0.1445086705202312
-58.418196658599214,1,0.1445086705202312
-58.4180401929686,1,0.1445086705202312
-58.41662264091229,1,0.1445086705202312
-58.4164202079656,1,0.1445086705202312
-58.408926761818286,1,0.1445086705202312
-58.4093394775513,1,0.1445086705202312
-58.415042101530105,1,0.1445086705202312
-58.414993410662,1,0.1445086705202312
-58.414957413090704,1,0.1445086705202312
-58.41482655015,1,0.1445086705202312
-58.4142404846959,1,0.1445086705202312
-58.4132493061942,1,0.1445086705202312
-58.4131501631271,1,0.1445086705202312
-58.413049651348715,1,0.1445086705202312
-58.412477810640105,1,0.1445086705202312
-58.412460671935214,1,0.1445086705202312
-58.4124595136374,1,0.1445086705202312
-58.4106346063828,1,0.1445086705202312
-58.410226144041204,1,0.1445086705202312
-58.410125274341,1,0.1445086705202312
-58.409615331059,1,0.1445086705202312
-58.409432629546785,1,0.1445086705202312
-58.461075629955594,1,0.1445086705202312
-58.415323665359296,1,0.1445086705202312
-58.415695964316996,1,0.1445086705202312
-58.4084385056089,1,0.1445086705202312
-58.4092172243027,1,0.1445086705202312
-58.40822255046479,1,0.1445086705202312
-58.40797237805661,1,0.1445086705202312
-58.407409497781,1,0.1445086705202312
-58.4073128927725,1,0.1445086705202312
-58.4063398122375,1,0.1445086705202312
-58.4049020097398,1,0.1445086705202312
-58.4042515594112,1,0.1445086705202312
-58.40395156664479,1,0.1445086705202312
-58.4039448948191,1,0.1445086705202312
-58.403708835006,1,0.1445086705202312
-58.403285973990094,1,0.1445086705202312
-58.4027980960341,1,0.1445086705202312
-58.4027630004828,1,0.1445086705202312
-58.4026746701065,1,0.1445086705202312
-58.402330883197,1,0.1445086705202312
-58.40221090712,1,0.1445086705202312
-58.4086458878798,1,0.1445086705202312
-58.422736550318795,1,0.1445086705202312
-58.420237068385106,1,0.1445086705202312
-58.427920894363204,1,0.1445086705202312
-58.3907090804299,1,0.1445086705202312
-58.4001188560788,1,0.1445086705202312
-58.3998568413585,1,0.1445086705202312
-58.398906766136896,1,0.1445086705202312
-58.398830015078104,1,0.1445086705202312
-58.3984162351177,1,0.1445086705202312
-58.39832578160871,1,0.1445086705202312
-58.3980717770461,1,0.1445086705202312
-58.3972894174683,1,0.1445086705202312
-58.39610340493071,1,0.1445086705202312
-58.3943524211195,1,0.1445086705202312
-58.393735534950295,1,0.1445086705202312
-58.39365850300511,1,0.1445086705202312
-58.39180251920161,1,0.1445086705202312
-58.39170443250499,1,0.1445086705202312
-58.391679823925,1,0.1445086705202312
-58.390792496921705,1,0.1445086705202312
-58.377935662759,1,0.1445086705202312
-58.400747183563006,1,0.1445086705202312
-58.3904456473727,1,0.1445086705202312
-58.3777694514695,1,0.1445086705202312
-58.390022982510395,1,0.1445086705202312
-58.38768508926471,1,0.1445086705202312
-58.3873230398936,1,0.1445086705202312
-58.386085351726294,1,0.1445086705202312
-58.384055945959204,1,0.1445086705202312
-58.38370278926129,1,0.1445086705202312
-58.382710378809,1,0.1445086705202312
-58.3821200105798,1,0.1445086705202312
-58.401210295383386,1,0.1445086705202312
-58.381470034617,1,0.1445086705202312
-58.381121842399395,1,0.1445086705202312
-58.3803102389254,1,0.1445086705202312
-58.380240154138,1,0.1445086705202312
-58.380068125274896,1,0.1445086705202312
-58.3791101509566,1,0.1445086705202312
-58.378841349359206,1,0.1445086705202312
-58.3786045075425,1,0.1445086705202312
-58.3895209211812,1,0.1445086705202312
-58.377771924255114,1,0.1445086705202312
-58.371621173011704,1,0.1445086705202312
-58.4012306101632,1,0.1445086705202312
-58.371766553996004,1,0.1445086705202312
-58.3771853163149,1,0.1445086705202312
-58.3770747685818,1,0.1445086705202312
-58.376993837276004,1,0.1445086705202312
-58.37594532279451,1,0.1445086705202312
-58.3755008287969,1,0.1445086705202312
-58.37499207938729,1,0.1445086705202312
-58.3745292191304,1,0.1445086705202312
-58.374085738149006,1,0.1445086705202312
-58.373704234697705,1,0.1445086705202312
-58.3736836115116,1,0.1445086705202312
-58.3736110624234,1,0.1445086705202312
-58.3727673256961,1,0.1445086705202312
-58.372527612060395,1,0.1445086705202312
-58.3721963821866,1,0.1445086705202312
-58.37194258037521,1,0.1445086705202312
-58.3718259122748,1,0.1445086705202312
-58.4010095584605,1,0.1445086705202312
-58.377356262378505,1,0.1445086705202312
-58.3774503452899,1,0.1445086705202312
-58.3706808665551,1,0.1445086705202312
-58.3717420040656,1,0.1445086705202312
-58.3705899920214,1,0.1445086705202312
-58.3704925129418,1,0.1445086705202312
-58.3698498107355,1,0.1445086705202312
-58.369398042199705,1,0.1445086705202312
-58.3677744786126,1,0.1445086705202312
-58.3676590052559,1,0.1445086705202312
-58.3671466523272,1,0.1445086705202312
-58.366727619277896,1,0.1445086705202312
-58.365851265044,1,0.1445086705202312
-58.36411099618781,1,0.1445086705202312
-58.3637225417815,1,0.1445086705202312
-58.3636916016603,1,0.1445086705202312
-58.362153095246704,1,0.1445086705202312
-58.3618407066855,1,0.1445086705202312
-58.361783161723096,1,0.1445086705202312
-58.3615941476561,1,0.1445086705202312
-58.3707207802806,1,0.1445086705202312
-58.3429631454003,1,0.1445086705202312
